Lot,Process001_MachineNo,Process002_MachineNo,Process003_MachineNo,Process004_MachineNo,Process005_MachineNo,Process006_MachineNo,Process007_MachineNo,Process008_MachineNo,Process009_MachineNo,Process010_MachineNo,Process011_MachineNo,Process012_MachineNo,Process013_MachineNo,Process014_MachineNo,Process015_MachineNo,Process016_MachineNo,Process017_MachineNo,Process018_MachineNo,Process019_MachineNo,Process020_MachineNo,Process021_MachineNo,Process022_MachineNo,Process023_MachineNo,Process024_MachineNo,Process025_MachineNo,Process026_MachineNo,Process027_MachineNo,Process028_MachineNo,Process029_MachineNo,Process030_MachineNo,Process031_MachineNo,Process032_MachineNo,Process033_MachineNo,Process034_MachineNo,Process035_MachineNo,Final,CurrentTotalNum,BadNum,TotalNum
WB2018400342-A00030,CR-051,SP-007,PL-024,DR-007,EX-002,DM-005,PL-007,GP-005,ME-005,PL-018,SB-001,LS-063,GA-550,,,,,,,,,,,,,,,,,,,,,,,13,70006,0,70992
WB2018400342-A00030,CR-051,SP-007,PL-024,DR-007,EX-002,DM-005,PL-007,GP-005,ME-005,PL-018,SB-001,LS-063,GA-550,LK-006,,,,,,,,,,,,,,,,,,,,,,14,70006,0,70992
WB2018400342-A00030,CR-051,SP-007,PL-024,DR-007,EX-002,DM-005,PL-007,GP-005,ME-005,PL-018,SB-001,LS-063,GA-550,LK-006,FT-086,,,,,,,,,,,,,,,,,,,,,15,70006,1500,70992
WB2018400342-A00030,CR-051,SP-007,PL-024,DR-007,EX-002,DM-005,PL-007,GP-005,ME-005,PL-018,SB-001,LS-063,GA-550,LK-006,FT-086,CR-049,,,,,,,,,,,,,,,,,,,,16,68506,6414,70992
WB2018400342-A00030,CR-051,SP-007,PL-024,DR-007,EX-002,DM-005,PL-007,GP-005,ME-005,PL-018,SB-001,LS-063,GA-550,LK-006,FT-086,CR-049,MS-039,,,,,,,,,,,,,,,,,,,17,62092,0,70992
WB2018400342-A00030,CR-051,SP-007,PL-024,DR-007,EX-002,DM-005,PL-007,GP-005,ME-005,PL-018,SB-001,LS-063,GA-550,LK-006,FT-086,CR-049,MS-039,MS-040,,,,,,,,,,,,,,,,,,18,62092,670,70992
WB2018400342-A00030,CR-051,SP-007,PL-024,DR-007,EX-002,DM-005,PL-007,GP-005,ME-005,PL-018,SB-001,LS-063,GA-550,LK-006,FT-086,CR-049,MS-039,MS-040,LS-058,,,,,,,,,,,,,,,,,-1,61422,0,70992
WB2018500053-A00035,CR-051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,140012,986,140012
WB2018500053-A00035,CR-051,SP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,139026,0,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,139026,0,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,139026,0,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,139026,986,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,138040,0,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,PL-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,138040,0,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,PL-007,GP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,138040,0,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,PL-007,GP-005,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,9,138040,0,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,,,,,,,,,,,,,,,,,,,,,,,,,,10,138040,0,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,SB-001,,,,,,,,,,,,,,,,,,,,,,,,,11,138040,986,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,SB-001,LS-055,,,,,,,,,,,,,,,,,,,,,,,,12,137054,1972,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,SB-001,LS-055,GA-550,,,,,,,,,,,,,,,,,,,,,,,13,135082,986,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,SB-001,LS-055,GA-550,LK-004,,,,,,,,,,,,,,,,,,,,,,14,134096,0,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,SB-001,LS-055,GA-550,LK-004,FT-086,,,,,,,,,,,,,,,,,,,,,15,134096,2,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,SB-001,LS-055,GA-550,LK-004,FT-086,CR-049,,,,,,,,,,,,,,,,,,,,16,134094,1972,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,SB-001,LS-055,GA-550,LK-004,FT-086,CR-049,MS-039,,,,,,,,,,,,,,,,,,,17,132122,0,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,SB-001,LS-055,GA-550,LK-004,FT-086,CR-049,MS-039,MS-040,,,,,,,,,,,,,,,,,,18,132122,1084,140012
WB2018500053-A00035,CR-051,SP-007,PL-024,DR-004,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,SB-001,LS-055,GA-550,LK-004,FT-086,CR-049,MS-039,MS-040,LS-058,,,,,,,,,,,,,,,,,-1,131038,0,140012
WB2018500066-A00038,CR-051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,141984,0,141984
WB2018500066-A00038,CR-051,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,141984,0,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,141984,0,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,141984,0,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,141984,0,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,141984,0,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,141984,0,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,141984,0,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,9,141984,0,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,,,,,,,,,,,,,,,,,,,,,,,,,,10,141984,0,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,,,,,,,,,,,,,,,,,,,,,,,,,11,141984,0,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,,,,,,,,,,,,,,,,,,,,,,,,12,141984,1972,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,,,,,,,,,,,,,,,,,,,,,,,13,140012,0,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,,,,,,,,,,,,,,,,,,,,,,14,140012,1,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,CR-049,,,,,,,,,,,,,,,,,,,,,15,140011,1972,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,CR-049,MS-039,,,,,,,,,,,,,,,,,,,,16,138039,0,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,CR-049,MS-039,MS-040,,,,,,,,,,,,,,,,,,,17,138039,859,141984
WB2018500066-A00038,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,CR-049,MS-039,MS-040,LS-058,,,,,,,,,,,,,,,,,,-1,137180,0,141984
WB2018500066-A00039,CR-051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,141984,0,141984
WB2018500066-A00039,CR-051,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,141984,0,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,141984,0,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,141984,0,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,141984,0,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,141984,0,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,141984,0,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,141984,0,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,9,141984,0,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,,,,,,,,,,,,,,,,,,,,,,,,,,10,141984,0,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,,,,,,,,,,,,,,,,,,,,,,,,,11,141984,0,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,,,,,,,,,,,,,,,,,,,,,,,,12,141984,0,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,,,,,,,,,,,,,,,,,,,,,,,13,141984,493,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,,,,,,,,,,,,,,,,,,,,,,14,141491,1,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,CR-049,,,,,,,,,,,,,,,,,,,,,15,141490,493,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,CR-049,MS-039,,,,,,,,,,,,,,,,,,,,16,140997,0,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,CR-049,MS-039,MS-040,,,,,,,,,,,,,,,,,,,17,140997,2364,141984
WB2018500066-A00039,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,CR-049,MS-039,MS-040,LS-058,,,,,,,,,,,,,,,,,,-1,138633,465,141984
WB2018500066-A00041,CR-051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,115362,0,115362
WB2018500066-A00041,CR-051,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,115362,0,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,115362,0,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,115362,0,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,115362,0,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,115362,0,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,115362,0,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,115362,0,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,9,115362,0,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,,,,,,,,,,,,,,,,,,,,,,,,,,10,115362,986,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,,,,,,,,,,,,,,,,,,,,,,,,,11,114376,0,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,,,,,,,,,,,,,,,,,,,,,,,,12,114376,0,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,,,,,,,,,,,,,,,,,,,,,,,13,114376,0,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,,,,,,,,,,,,,,,,,,,,,,14,114376,0,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,CR-049,,,,,,,,,,,,,,,,,,,,,15,114376,986,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,CR-049,MS-039,,,,,,,,,,,,,,,,,,,,16,113390,0,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,CR-049,MS-039,MS-040,,,,,,,,,,,,,,,,,,,17,113390,760,115362
WB2018500066-A00041,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,CR-049,MS-039,MS-040,LS-058,,,,,,,,,,,,,,,,,,-1,112630,0,115362
WB2018500066-A00042,CR-051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70992,0,70992
WB2018500066-A00042,CR-051,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,70992,0,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,70992,0,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,70992,0,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,EX-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,70992,0,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,70992,0,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,70992,0,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,70992,0,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,9,70992,0,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,,,,,,,,,,,,,,,,,,,,,,,,,,10,70992,0,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,,,,,,,,,,,,,,,,,,,,,,,,,11,70992,0,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,,,,,,,,,,,,,,,,,,,,,,,,12,70992,0,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,,,,,,,,,,,,,,,,,,,,,,,13,70992,0,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,,,,,,,,,,,,,,,,,,,,,,14,70992,986,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,MS-039,,,,,,,,,,,,,,,,,,,,,15,70006,0,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,MS-039,MS-040,,,,,,,,,,,,,,,,,,,,16,70006,595,70992
WB2018500066-A00042,CR-051,SP-005,PL-024,DR-004,EX-002,DM-005,PL-006,GP-007,ME-005,PL-023,SB-001,LS-044,LK-004,FT-056,MS-039,MS-040,LS-058,,,,,,,,,,,,,,,,,,,-1,69411,0,70992
WB2018400489-B00002,CR-051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,0,40
WB2018400489-B00002,CR-051,SP-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,4,40
WB2018400489-B00002,CR-051,SP-004,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,36,0,40
WB2018400489-B00002,CR-051,SP-004,PL-024,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,36,0,40
WB2018400489-B00002,CR-051,SP-004,PL-024,DR-001,EX-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,36,0,40
WB2018400489-B00002,CR-051,SP-004,PL-024,DR-001,EX-002,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,36,0,40
WB2018400489-B00002,CR-051,SP-004,PL-024,DR-001,EX-002,DM-005,PL-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,36,0,40
WB2018400489-B00002,CR-051,SP-004,PL-024,DR-001,EX-002,DM-005,PL-007,GP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,36,0,40
WB2018400489-B00002,CR-051,SP-004,PL-024,DR-001,EX-002,DM-005,PL-007,GP-005,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,9,36,0,40
WB2018400489-B00002,CR-051,SP-004,PL-024,DR-001,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,,,,,,,,,,,,,,,,,,,,,,,,,,10,36,0,40
WB2018400489-B00002,CR-051,SP-004,PL-024,DR-001,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,LS-067,,,,,,,,,,,,,,,,,,,,,,,,,11,36,0,40
WB2018400489-B00002,CR-051,SP-004,PL-024,DR-001,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,LS-067,FT-086,,,,,,,,,,,,,,,,,,,,,,,,12,36,0,40
WB2018400489-B00002,CR-051,SP-004,PL-024,DR-001,EX-002,DM-005,PL-007,GP-005,ME-005,PL-023,LS-067,FT-086,LS-022,,,,,,,,,,,,,,,,,,,,,,,-1,36,13,40
WB2018500464-C00001,SP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1
WB2018500464-C00001,SP-007,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1
WB2018500464-C00001,SP-007,DR-001,EX-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1
WB2018500464-C00001,SP-007,DR-001,EX-004,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1,0,1
WB2018400695-A00009,CR-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96000,0,96000
WB2018400695-A00009,CR-022,OV-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,96000,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,96000,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,96000,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,96000,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,96000,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,96000,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,96000,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,,,,,,,,,,,,,,,,,,,,,,,,,,,9,96000,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,LS-067,,,,,,,,,,,,,,,,,,,,,,,,,,10,96000,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,LS-067,FT-072,,,,,,,,,,,,,,,,,,,,,,,,,11,96000,1525,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,LS-067,FT-072,PT-100,,,,,,,,,,,,,,,,,,,,,,,,12,94475,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,LS-067,FT-072,PT-100,OV-121,,,,,,,,,,,,,,,,,,,,,,,13,94475,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,LS-067,FT-072,PT-100,OV-121,PT-100,,,,,,,,,,,,,,,,,,,,,,14,94475,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,LS-067,FT-072,PT-100,OV-121,PT-100,OV-121,,,,,,,,,,,,,,,,,,,,,15,94475,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,LS-067,FT-072,PT-100,OV-121,PT-100,OV-121,EX-004,,,,,,,,,,,,,,,,,,,,16,94475,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,LS-067,FT-072,PT-100,OV-121,PT-100,OV-121,EX-004,DM-006,,,,,,,,,,,,,,,,,,,17,94475,0,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,LS-067,FT-072,PT-100,OV-121,PT-100,OV-121,EX-004,DM-006,OV-122,,,,,,,,,,,,,,,,,,18,94475,1868,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,LS-067,FT-072,PT-100,OV-121,PT-100,OV-121,EX-004,DM-006,OV-122,MS-034,,,,,,,,,,,,,,,,,19,92607,226,96000
WB2018400695-A00009,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,LS-067,FT-072,PT-100,OV-121,PT-100,OV-121,EX-004,DM-006,OV-122,MS-034,LS-067,,,,,,,,,,,,,,,,-1,92381,3573,96000
WB2018400696-A00011,CR-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54720,0,54720
WB2018400696-A00011,CR-022,OV-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,54720,0,54720
WB2018400696-A00011,CR-022,OV-058,SP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,54720,0,54720
WB2018400696-A00011,CR-022,OV-058,SP-007,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,54720,0,54720
WB2018400696-A00011,CR-022,OV-058,SP-007,DR-001,EX-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,54720,0,54720
WB2018400696-A00011,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,54720,0,54720
WB2018400696-A00011,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54720,0,54720
WB2018400696-A00011,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,54720,0,54720
WB2018400696-A00011,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,,,,,,,,,,,,,,,,,,,,,,,,,,,9,54720,0,54720
WB2018400696-A00011,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,FT-077,,,,,,,,,,,,,,,,,,,,,,,,,,10,54720,48,54720
WB2018400696-A00011,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,FT-077,PT-100,,,,,,,,,,,,,,,,,,,,,,,,,11,54672,0,54720
WB2018400696-A00011,CR-022,OV-058,SP-007,DR-001,EX-002,DM-005,PL-007,ME-005,PL-003,FT-077,PT-100,OV-121,,,,,,,,,,,,,,,,,,,,,,,,12,54672,0,54720
